image,image_data,object_info,actr_data,actr_data_processed
000000297233.jpg,"[['chair', 99.76798295974731, 1068, 664, 376, 107], ['diningtable', 93.91674399375916, 1493, 184, 1099, 207], ['bowl', 93.84245276451112, 779, 410, 834, 635], ['chair', 95.38190960884094, 371, 163, 502, 113], ['bottle', 67.3645555973053, 424, 336, 476, 155], ['bowl', 81.6753327846527, 651, 430, 418, 276], ['wine glass', 99.28187131881714, 1156, 1052, 597, 315], ['wine glass', 98.13988208770752, 621, 520, 623, 387], ['wine glass', 91.31207466125488, 932, 786, 748, 446], ['knife', 66.89448952674866, 1361, 1157, 655, 561], ['bowl', 82.70227313041688, 990, 751, 903, 735], ['spoon', 60.8100950717926, 1110, 914, 855, 736]]","[['chair', 99.76798295974731, 866, 241, 108676, 3.1193102332368707], ['diningtable', 93.91674399375916, 838, 653, 1167628, 3.189946763597592], ['bowl', 93.84245276451112, 594, 734, 73431, 3.110660593685191], ['chair', 95.38190960884094, 267, 307, 80912, 3.119371315313825], ['bottle', 67.3645555973053, 380, 315, 28248, 2.8166115938565426], ['bowl', 81.6753327846527, 540, 347, 31382, 2.7419529660901736], ['wine glass', 99.28187131881714, 1104, 456, 29328, 3.3222696825571023], ['wine glass', 98.13988208770752, 570, 505, 23836, 3.1029435336973563], ['wine glass', 91.31207466125488, 859, 597, 44092, 2.999165091814218], ['knife', 66.89448952674866, 1259, 608, 19176, 2.810512622474687], ['bowl', 82.70227313041688, 870, 819, 40152, 2.9490944881395658], ['spoon', 60.8100950717926, 1012, 795, 23324, 2.7675797027574607]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 267, screen_y= 307, value= ), value= 2) [0.5896]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 380, screen_y= 315, value= None), value= 8) [1.0135]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 540, screen_y= 347, value= None), value= 6) [1.4444]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 570, screen_y= 505, value= None), value= 9) [1.8507]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 594, screen_y= 734, value= None), value= 3) [2.5047]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 838, screen_y= 653, value= None), value= 0) [3.1325]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 859, screen_y= 597, value= None), value= 4) [3.4765]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 870, screen_y= 819, value= None), value= 5) [3.978]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1012, screen_y= 795, value= None), value= 10) [4.3532]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1259, screen_y= 608, value= None), value= 11) [4.8856]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1104, screen_y= 456, value= None), value= 7) [5.3428]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 866, screen_y= 241, value= None), value= 1) [5.6985]']","[[267, 307, 0.5896], [380, 315, 1.0135], [540, 347, 1.4444], [570, 505, 1.8507], [594, 734, 2.5047], [838, 653, 3.1325], [859, 597, 3.4765], [870, 819, 3.978], [1012, 795, 4.3532], [1259, 608, 4.8856], [1104, 456, 5.3428], [866, 241, 5.6985]]"
000000298773.jpg,"[['toilet', 90.54664969444276, 1562, 1104, 1097, 538], ['chair', 78.64475846290587, 287, 60, 881, 378]]","[['toilet', 90.54664969444276, 1333, 817, 256022, 2.818302184957926], ['chair', 78.64475846290587, 173, 629, 114181, 2.8495600371015204]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 173, screen_y= 629, value= ), value= 1) [0.5738]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1333, screen_y= 817, value= None), value= 0) [1.2255]']","[[173, 629, 0.5738], [1333, 817, 1.2255]]"
000000300571.jpg,"[['sink', 89.56667184829712, 738, 136, 904, 501], ['bottle', 89.582759141922, 343, 244, 567, 382], ['toilet', 71.57145142555238, 935, 769, 783, 499]]","[['sink', 89.56667184829712, 437, 702, 242606, 2.9410142631462812], ['bottle', 89.582759141922, 293, 474, 18315, 3.114605536654438], ['toilet', 71.57145142555238, 852, 641, 47144, 2.852031940978054]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 293, screen_y= 474, value= ), value= 2) [0.6458]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 437, screen_y= 702, value= None), value= 0) [1.2278]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 852, screen_y= 641, value= None), value= 1) [1.5887]']","[[293, 474, 0.6458], [437, 702, 1.2278], [852, 641, 1.5887]]"
000000301232.jpg,"[['vase', 60.732245445251465, 1620, 1538, 880, 697], ['cup', 84.24492478370668, 1232, 1138, 882, 750], ['cup', 67.82400012016296, 1244, 1179, 849, 744]]","[['vase', 60.732245445251465, 1579, 788, 15006, 2.7657657275446583], ['cup', 84.24492478370668, 1185, 816, 12408, 2.927488843048576], ['cup', 67.82400012016296, 1211, 796, 6825, 2.830032220989994]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 1185, screen_y= 816, value= ), value= 1) [0.6525]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1211, screen_y= 796, value= None), value= 2) [0.9104]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1579, screen_y= 788, value= None), value= 0) [1.4857]']","[[1185, 816, 0.6525], [1211, 796, 0.9104], [1579, 788, 1.4857]]"
000000302055.jpg,"[['diningtable', 60.87541580200195, 1607, 97, 1062, 212], ['hot dog', 97.14048504829408, 539, 304, 380, 232], ['hot dog', 78.39759588241576, 621, 475, 439, 288], ['hot dog', 99.01830554008484, 428, 260, 461, 312], ['hot dog', 89.89700078964233, 167, 54, 507, 324], ['hot dog', 92.76477694511414, 261, 146, 523, 313], ['cup', 73.24539422988893, 1618, 1509, 597, 343], ['hot dog', 72.79598712921144, 567, 479, 454, 347]]","[['diningtable', 60.87541580200195, 852, 637, 1283500, 2.7674390328083085], ['hot dog', 97.14048504829408, 421, 306, 34780, 2.984622325725808], ['hot dog', 78.39759588241576, 548, 363, 22046, 2.7300073700046084], ['hot dog', 99.01830554008484, 344, 386, 25032, 3.2422771644382955], ['hot dog', 89.89700078964233, 110, 415, 20679, 2.9679308950909427], ['hot dog', 92.76477694511414, 203, 418, 24150, 3.2013301062112216], ['cup', 73.24539422988893, 1563, 470, 27686, 2.8570601992974534], ['hot dog', 72.79598712921144, 523, 400, 9416, 2.9275459525445653]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 421, screen_y= 306, value= ), value= 1) [0.6033]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 344, screen_y= 386, value= None), value= 3) [1.1152]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 203, screen_y= 418, value= None), value= 4) [1.5156]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 110, screen_y= 415, value= None), value= 6) [2.0125]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 523, screen_y= 400, value= None), value= 7) [2.5652]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 548, screen_y= 363, value= None), value= 5) [2.9045]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 852, screen_y= 637, value= None), value= 0) [3.5188]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1563, screen_y= 470, value= None), value= 2) [4.034]']","[[421, 306, 0.6033], [344, 386, 1.1152], [203, 418, 1.5156], [110, 415, 2.0125], [523, 400, 2.5652], [548, 363, 2.9045], [852, 637, 3.5188], [1563, 470, 4.034]]"
000000302823.jpg,"[['bottle', 62.88929581642151, 417, 146, 868, 204], ['bottle', 94.203919172287, 540, 345, 730, 204], ['cup', 67.90066957473755, 394, 146, 823, 270], ['donut', 61.232835054397576, 909, 664, 750, 589], ['donut', 78.51634621620178, 805, 525, 917, 707]]","[['bottle', 62.88929581642151, 281, 536, 179944, 2.8098462124638743], ['bottle', 94.203919172287, 442, 467, 102570, 3.0784639771358853], ['cup', 67.90066957473755, 270, 546, 137144, 3.0514094527568796], ['donut', 61.232835054397576, 786, 669, 39445, 2.6935967885029157], ['donut', 78.51634621620178, 665, 812, 58800, 2.8547086931806254]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 442, screen_y= 467, value= ), value= 2) [0.5477]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 281, screen_y= 536, value= None), value= 0) [1.1084]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 270, screen_y= 546, value= None), value= 1) [1.3265]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 665, screen_y= 812, value= None), value= 3) [1.8769]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 786, screen_y= 669, value= None), value= 4) [2.3591]']","[[442, 467, 0.5477], [281, 536, 1.1084], [270, 546, 1.3265], [665, 812, 1.8769], [786, 669, 2.3591]]"
000000303670.jpg,"[['pizza', 98.94256591796876, 996, 215, 952, 456], ['bottle', 97.97989130020142, 1229, 1070, 665, 224], ['cup', 79.55512404441832, 1524, 1267, 766, 378]]","[['pizza', 98.94256591796876, 605, 704, 387376, 3.1213956413779895], ['bottle', 97.97989130020142, 1149, 444, 70119, 3.252162653286665], ['cup', 79.55512404441832, 1395, 572, 99716, 3.0225460844729275]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 605, screen_y= 704, value= ), value= 0) [0.6692]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1149, screen_y= 444, value= None), value= 2) [1.3218]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1395, screen_y= 572, value= None), value= 1) [1.8368]']","[[605, 704, 0.6692], [1149, 444, 1.3218], [1395, 572, 1.8368]]"
000000307039.jpg,"[['bottle', 80.37033677101134, 833, 725, 320, 54]]","[['bottle', 80.37033677101134, 779, 187, 28728, 2.905015380847881]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 779, screen_y= 187, value= ), value= 0) [0.5556]']","[[779, 187, 0.5556]]"
000000307814.jpg,"[['tvmonitor', 87.90253400802612, 1165, 660, 923, 541], ['laptop', 99.93362426757812, 708, 276, 1024, 660], ['bottle', 97.943115234375, 1471, 1378, 952, 669], ['keyboard', 96.76987528800964, 1194, 757, 1011, 939], ['mouse', 99.24882650375366, 1250, 1175, 941, 882]]","[['tvmonitor', 87.90253400802612, 912, 732, 192910, 3.0759477828974555], ['laptop', 99.93362426757812, 492, 842, 157248, 3.2314852843214052], ['bottle', 97.943115234375, 1424, 810, 26319, 3.0249773544505754], ['keyboard', 96.76987528800964, 975, 975, 31464, 3.0774015735367715], ['mouse', 99.24882650375366, 1212, 911, 4425, 2.884940256921096]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 492, screen_y= 842, value= ), value= 1) [0.5983]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 912, screen_y= 732, value= None), value= 0) [1.1066]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 975, screen_y= 975, value= None), value= 2) [1.6256]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1212, screen_y= 911, value= None), value= 4) [2.2701]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1424, screen_y= 810, value= None), value= 3) [2.6517]']","[[492, 842, 0.5983], [912, 732, 1.1066], [975, 975, 1.6256], [1212, 911, 2.2701], [1424, 810, 2.6517]]"
000000311087.jpg,"[['knife', 99.31942820549013, 1257, 1149, 409, 29], ['knife', 91.33735895156859, 1369, 1273, 364, 50], ['bottle', 90.92288613319396, 1034, 930, 414, 47], ['knife', 89.34008479118347, 1315, 1179, 443, 36], ['knife', 68.67244243621826, 1465, 1321, 460, 30], ['knife', 99.52202439308168, 1538, 1391, 463, 27], ['cup', 62.33760118484497, 530, 414, 430, 283], ['broccoli', 69.62122917175293, 988, 746, 746, 476]]","[['knife', 99.31942820549013, 1203, 219, 41040, 3.1684320357314344], ['knife', 91.33735895156859, 1321, 207, 30144, 3.052788281327836], ['bottle', 90.92288613319396, 982, 230, 38168, 3.07185665652332], ['knife', 89.34008479118347, 1247, 239, 55352, 2.864862882059542], ['knife', 68.67244243621826, 1393, 245, 61920, 2.728965965604372], ['knife', 99.52202439308168, 1464, 245, 64092, 3.02002276991689], ['cup', 62.33760118484497, 472, 356, 17052, 2.8801817783835504], ['broccoli', 69.62122917175293, 867, 611, 65340, 2.972112831817546]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 472, screen_y= 356, value= ), value= 7) [0.6041]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 867, screen_y= 611, value= None), value= 0) [1.1298]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 982, screen_y= 230, value= None), value= 5) [1.5513]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1203, screen_y= 219, value= None), value= 4) [1.9851]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1247, screen_y= 239, value= None), value= 3) [2.3925]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1321, screen_y= 207, value= None), value= 6) [2.8105]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1393, screen_y= 245, value= None), value= 2) [3.1928]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1464, screen_y= 245, value= None), value= 1) [3.5526]']","[[472, 356, 0.6041], [867, 611, 1.1298], [982, 230, 1.5513], [1203, 219, 1.9851], [1247, 239, 2.3925], [1321, 207, 2.8105], [1393, 245, 3.1928], [1464, 245, 3.5526]]"
000000316269.jpg,"[['banana', 99.7732162475586, 1055, 656, 677, 411], ['bottle', 70.15357613563539, 1430, 1307, 776, 556], ['bottle', 84.88638401031494, 1346, 1154, 997, 546]]","[['banana', 99.7732162475586, 855, 544, 106134, 3.2595073906175527], ['bottle', 70.15357613563539, 1368, 666, 27060, 2.9827717049937372], ['bottle', 84.88638401031494, 1250, 771, 86592, 2.9494240289054137]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 855, screen_y= 544, value= ), value= 0) [0.7788]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1250, screen_y= 771, value= None), value= 1) [1.299]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1368, screen_y= 666, value= None), value= 2) [1.7211]']","[[855, 544, 0.7788], [1250, 771, 1.299], [1368, 666, 1.7211]]"
000000316561.jpg,"[['clock', 99.7813045978546, 920, 661, 503, 228], ['cup', 99.6192991733551, 1317, 1108, 572, 358], ['bottle', 99.51512217521669, 412, 151, 721, 197], ['cup', 99.8141348361969, 1326, 1037, 821, 555]]","[['clock', 99.7813045978546, 790, 365, 71225, 2.953738563693778], ['cup', 99.6192991733551, 1212, 465, 44726, 3.2099995181873755], ['bottle', 99.51512217521669, 281, 459, 136764, 3.3603666134551897], ['cup', 99.8141348361969, 1181, 688, 76874, 3.1414523892236144]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 281, screen_y= 459, value= ), value= 0) [0.5967]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 790, screen_y= 365, value= None), value= 2) [1.2036]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1212, screen_y= 465, value= None), value= 3) [1.7261]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1181, screen_y= 688, value= None), value= 1) [2.1333]']","[[281, 459, 0.5967], [790, 365, 1.2036], [1212, 465, 1.7261], [1181, 688, 2.1333]]"
000000319696.jpg,"[['microwave', 99.9169647693634, 1007, 101, 748, 232], ['bottle', 97.37237691879272, 1354, 1206, 715, 294]]","[['microwave', 99.9169647693634, 554, 490, 467496, 3.0833088131146704], ['bottle', 97.37237691879272, 1280, 504, 62308, 3.1420508963371283]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 554, screen_y= 490, value= ), value= 0) [0.6374]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1280, screen_y= 504, value= None), value= 1) [1.0497]']","[[554, 490, 0.6374], [1280, 504, 1.0497]]"
000000325992.jpg,"[['tvmonitor', 95.32041549682616, 447, 28, 284, 4], ['laptop', 99.91404414176941, 1587, 436, 1015, 160], ['bottle', 84.57372188568115, 293, 146, 701, 324], ['cell phone', 71.607506275177, 502, 339, 669, 502]]","[['tvmonitor', 95.32041549682616, 237, 144, 117320, 3.115195512289747], ['laptop', 99.91404414176941, 1011, 587, 984105, 3.105306292241235], ['bottle', 84.57372188568115, 219, 512, 55419, 3.0482784617632768], ['cell phone', 71.607506275177, 420, 585, 27221, 2.8183506345660136]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 237, screen_y= 144, value= ), value= 1) [0.6331]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 219, screen_y= 512, value= None), value= 2) [1.1023]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 420, screen_y= 585, value= None), value= 3) [1.5141]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1011, screen_y= 587, value= None), value= 0) [2.1105]']","[[237, 144, 0.6331], [219, 512, 1.1023], [420, 585, 1.5141], [1011, 587, 2.1105]]"
000000326210.jpg,"[['tvmonitor', 97.22302556037904, 969, 601, 574, 203], ['laptop', 99.87643957138063, 852, 422, 834, 464], ['chair', 89.53472375869751, 1559, 1149, 1109, 681], ['cup', 94.84865069389343, 360, 258, 624, 492], ['keyboard', 99.01398420333862, 1165, 870, 761, 590], ['cell phone', 60.94546318054199, 1362, 1257, 532, 485], ['sports ball', 74.5859742164612, 1005, 952, 598, 538], ['mouse', 85.16693711280824, 1233, 1133, 627, 578]]","[['tvmonitor', 97.22302556037904, 785, 388, 136528, 3.233025731559927], ['laptop', 99.87643957138063, 637, 649, 159100, 3.2342518071101223], ['chair', 89.53472375869751, 1354, 895, 175480, 2.8734711847300103], ['cup', 94.84865069389343, 309, 558, 13464, 3.012423377090175], ['keyboard', 99.01398420333862, 1017, 675, 50445, 2.9233989087756687], ['cell phone', 60.94546318054199, 1309, 508, 4935, 2.593295479417913], ['sports ball', 74.5859742164612, 978, 568, 3180, 3.067866321422831], ['mouse', 85.16693711280824, 1183, 602, 4900, 3.132422510037983]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 309, screen_y= 558, value= ), value= 4) [0.6312]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 637, screen_y= 649, value= None), value= 1) [1.155]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 785, screen_y= 388, value= None), value= 2) [1.6595]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 978, screen_y= 568, value= None), value= 7) [2.1915]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1017, screen_y= 675, value= None), value= 3) [2.6728]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1183, screen_y= 602, value= None), value= 6) [3.1803]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1309, screen_y= 508, value= None), value= 5) [3.6456]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1354, screen_y= 895, value= None), value= 0) [4.1809]']","[[309, 558, 0.6312], [637, 649, 1.155], [785, 388, 1.6595], [978, 568, 2.1915], [1017, 675, 2.6728], [1183, 602, 3.1803], [1309, 508, 3.6456], [1354, 895, 4.1809]]"
000000328838.jpg,"[['bottle', 87.56276965141295, 1567, 1291, 439, 7], ['spoon', 94.28214430809021, 1553, 1094, 701, 616]]","[['bottle', 87.56276965141295, 1429, 223, 119232, 3.0663619541223985], ['spoon', 94.28214430809021, 1323, 658, 39015, 3.091902425495369]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 1323, screen_y= 658, value= ), value= 1) [0.73]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1429, screen_y= 223, value= None), value= 0) [1.2548]']","[[1323, 658, 0.73], [1429, 223, 1.2548]]"
000000332968.jpg,"[['cake', 87.10590600967406, 1173, 815, 914, 415], ['cake', 79.58932518959045, 774, 132, 1061, 637], ['cake', 80.35142421722412, 992, 845, 268, 43], ['cake', 96.84192538261414, 800, 547, 435, 272], ['cake', 79.60169911384583, 1446, 1121, 546, 204]]","[['cake', 87.10590600967406, 994, 664, 178642, 3.0164396287460242], ['cake', 79.58932518959045, 453, 849, 272208, 2.9077648013786574], ['cake', 80.35142421722412, 918, 155, 33075, 2.8272717265801752], ['cake', 96.84192538261414, 673, 353, 41239, 3.109826761531071], ['cake', 79.60169911384583, 1283, 375, 111150, 2.9742013301000547]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 673, screen_y= 353, value= ), value= 3) [0.6541]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 918, screen_y= 155, value= None), value= 4) [1.0818]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1283, screen_y= 375, value= None), value= 2) [1.6218]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 994, screen_y= 664, value= None), value= 1) [2.1476]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 453, screen_y= 849, value= None), value= 0) [2.78]']","[[673, 353, 0.6541], [918, 155, 1.0818], [1283, 375, 1.6218], [994, 664, 2.1476], [453, 849, 2.78]]"
000000333842.jpg,"[['tvmonitor', 88.61165642738342, 1627, 823, 447, 80], ['tvmonitor', 98.8739848136902, 842, 20, 574, 39], ['keyboard', 99.64926242828369, 1086, 87, 1076, 805], ['teddy bear', 71.14214897155763, 1615, 1413, 573, 281], ['book', 70.56759595870972, 555, 247, 815, 716], ['mouse', 99.60457682609558, 1331, 1058, 845, 725]]","[['tvmonitor', 88.61165642738342, 1225, 263, 295068, 3.006430440015205], ['tvmonitor', 98.8739848136902, 431, 306, 439770, 3.109845658679057], ['keyboard', 99.64926242828369, 586, 940, 270729, 3.117772625576069], ['teddy bear', 71.14214897155763, 1514, 427, 58984, 2.7683754179056037], ['book', 70.56759595870972, 401, 765, 30492, 2.86842953074134], ['mouse', 99.60457682609558, 1194, 785, 32760, 3.249965965194059]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 431, screen_y= 306, value= ), value= 0) [0.552]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 401, screen_y= 765, value= None), value= 5) [0.9257]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 586, screen_y= 940, value= None), value= 2) [1.4536]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1194, screen_y= 785, value= None), value= 4) [1.938]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1514, screen_y= 427, value= None), value= 3) [2.4503]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1225, screen_y= 263, value= None), value= 1) [3.108]']","[[431, 306, 0.552], [401, 765, 0.9257], [586, 940, 1.4536], [1194, 785, 1.938], [1514, 427, 2.4503], [1225, 263, 3.108]]"
000000334470.jpg,"[['cup', 95.95153331756592, 918, 793, 880, 733], ['cup', 86.25364899635315, 673, 511, 934, 763], ['keyboard', 96.16287350654602, 1537, 1233, 1078, 784]]","[['cup', 95.95153331756592, 855, 806, 18375, 2.949984618872913], ['cup', 86.25364899635315, 592, 848, 27702, 3.276251126511633], ['keyboard', 96.16287350654602, 1385, 931, 89376, 3.0377014650632796]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 592, screen_y= 848, value= ), value= 1) [0.6608]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 855, screen_y= 806, value= None), value= 2) [1.1708]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1385, screen_y= 931, value= None), value= 0) [1.6269]']","[[592, 848, 0.6608], [855, 806, 1.1708], [1385, 931, 1.6269]]"
000000336211.jpg,"[['oven', 91.66200757026672, 1617, 48, 1100, 315], ['pizza', 79.8233151435852, 704, 45, 1039, 747]]","[['oven', 91.66200757026672, 832, 707, 1231665, 3.0187856390233536], ['pizza', 79.8233151435852, 374, 893, 192428, 3.1331837292324636]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 374, screen_y= 893, value= ), value= 1) [0.6839]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 832, screen_y= 707, value= None), value= 0) [1.3222]']","[[374, 893, 0.6839], [832, 707, 1.3222]]"
000000339352.jpg,"[['tvmonitor', 99.5509922504425, 1365, 824, 799, 329], ['laptop', 99.8892903327942, 934, 314, 969, 466], ['bottle', 98.33264350891113, 1527, 1423, 873, 535]]","[['tvmonitor', 99.5509922504425, 1094, 564, 254270, 3.2014822796259566], ['laptop', 99.8892903327942, 624, 717, 311860, 3.225200328322871], ['bottle', 98.33264350891113, 1475, 704, 35152, 3.265730589839234]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 624, screen_y= 717, value= ), value= 0) [0.6083]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1094, screen_y= 564, value= None), value= 1) [1.0427]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1475, screen_y= 704, value= None), value= 2) [1.5732]']","[[624, 717, 0.6083], [1094, 564, 1.0427], [1475, 704, 1.5732]]"
000000341437.jpg,"[['cup', 97.03008532524107, 1563, 1171, 1023, 575], ['toothbrush', 96.62972688674928, 1057, 844, 521, 195], ['bottle', 73.95932674407959, 1190, 1037, 903, 411]]","[['cup', 97.03008532524107, 1367, 799, 175616, 3.11728511145385], ['toothbrush', 96.62972688674928, 950, 358, 69438, 2.8939434550396252], ['bottle', 73.95932674407959, 1113, 657, 75276, 2.9985832098700502]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 950, screen_y= 358, value= ), value= 2) [0.7601]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1113, screen_y= 657, value= None), value= 1) [1.3405]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1367, screen_y= 799, value= None), value= 0) [1.9437]']","[[950, 358, 0.7601], [1113, 657, 1.3405], [1367, 799, 1.9437]]"
