image,image_data,object_info,actr_data,actr_data_processed
000000297233.jpg,"[['chair', 99.76798295974731, 1068, 664, 376, 107], ['diningtable', 93.91674399375916, 1493, 184, 1099, 207], ['bowl', 93.84245276451112, 779, 410, 834, 635], ['chair', 95.38190960884094, 371, 163, 502, 113], ['bottle', 67.3645555973053, 424, 336, 476, 155], ['bowl', 81.6753327846527, 651, 430, 418, 276], ['wine glass', 99.28187131881714, 1156, 1052, 597, 315], ['wine glass', 98.13988208770752, 621, 520, 623, 387], ['wine glass', 91.31207466125488, 932, 786, 748, 446], ['knife', 66.89448952674866, 1361, 1157, 655, 561], ['bowl', 82.70227313041688, 990, 751, 903, 735], ['spoon', 60.8100950717926, 1110, 914, 855, 736]]","[['chair', 99.76798295974731, 866, 241, 108676, 3.22709270196064], ['diningtable', 93.91674399375916, 838, 653, 1167628, 3.1885292616131253], ['bowl', 93.84245276451112, 594, 734, 73431, 3.0383311019554045], ['chair', 95.38190960884094, 267, 307, 80912, 3.1870430470427165], ['bottle', 67.3645555973053, 380, 315, 28248, 2.691341914051793], ['bowl', 81.6753327846527, 540, 347, 31382, 2.910115729499785], ['wine glass', 99.28187131881714, 1104, 456, 29328, 3.1129107301092906], ['wine glass', 98.13988208770752, 570, 505, 23836, 3.0437041686346977], ['wine glass', 91.31207466125488, 859, 597, 44092, 3.068026390207702], ['knife', 66.89448952674866, 1259, 608, 19176, 2.7270962311330553], ['bowl', 82.70227313041688, 870, 819, 40152, 3.061685507545059], ['spoon', 60.8100950717926, 1012, 795, 23324, 2.7539272015796774]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 267, screen_y= 307, value= ), value= 2) [0.4258]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 380, screen_y= 315, value= None), value= 8) [0.786]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 540, screen_y= 347, value= None), value= 6) [1.3098]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 570, screen_y= 505, value= None), value= 9) [1.8076]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 594, screen_y= 734, value= None), value= 3) [2.4078]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 838, screen_y= 653, value= None), value= 0) [3.039]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 859, screen_y= 597, value= None), value= 4) [3.4127]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 870, screen_y= 819, value= None), value= 5) [3.8892]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1012, screen_y= 795, value= None), value= 10) [4.2891]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1259, screen_y= 608, value= None), value= 11) [4.7169]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1104, screen_y= 456, value= None), value= 7) [5.1042]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 866, screen_y= 241, value= None), value= 1) [5.5576]']","[[267, 307, 0.4258], [380, 315, 0.786], [540, 347, 1.3098], [570, 505, 1.8076], [594, 734, 2.4078], [838, 653, 3.039], [859, 597, 3.4127], [870, 819, 3.8892], [1012, 795, 4.2891], [1259, 608, 4.7169], [1104, 456, 5.1042], [866, 241, 5.5576]]"
000000298773.jpg,"[['toilet', 90.54664969444276, 1562, 1104, 1097, 538], ['chair', 78.64475846290587, 287, 60, 881, 378]]","[['toilet', 90.54664969444276, 1333, 817, 256022, 3.1935615444516627], ['chair', 78.64475846290587, 173, 629, 114181, 3.0585633998256188]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 173, screen_y= 629, value= ), value= 1) [0.7985]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1333, screen_y= 817, value= None), value= 0) [1.3054]']","[[173, 629, 0.7985], [1333, 817, 1.3054]]"
000000300571.jpg,"[['sink', 89.56667184829712, 738, 136, 904, 501], ['bottle', 89.582759141922, 343, 244, 567, 382], ['toilet', 71.57145142555238, 935, 769, 783, 499]]","[['sink', 89.56667184829712, 437, 702, 242606, 2.998209343751823], ['bottle', 89.582759141922, 293, 474, 18315, 3.1350382386079407], ['toilet', 71.57145142555238, 852, 641, 47144, 2.8913614861932726]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 293, screen_y= 474, value= ), value= 2) [0.6091]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 437, screen_y= 702, value= None), value= 0) [1.317]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 852, screen_y= 641, value= None), value= 1) [1.8007]']","[[293, 474, 0.6091], [437, 702, 1.317], [852, 641, 1.8007]]"
000000301232.jpg,"[['vase', 60.732245445251465, 1620, 1538, 880, 697], ['cup', 84.24492478370668, 1232, 1138, 882, 750], ['cup', 67.82400012016296, 1244, 1179, 849, 744]]","[['vase', 60.732245445251465, 1579, 788, 15006, 3.0524726466240537], ['cup', 84.24492478370668, 1185, 816, 12408, 2.9764848903367906], ['cup', 67.82400012016296, 1211, 796, 6825, 3.1374399665075208]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 1185, screen_y= 816, value= ), value= 1) [0.7645]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1211, screen_y= 796, value= None), value= 2) [1.0258]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1579, screen_y= 788, value= None), value= 0) [1.4035]']","[[1185, 816, 0.7645], [1211, 796, 1.0258], [1579, 788, 1.4035]]"
000000302055.jpg,"[['diningtable', 60.87541580200195, 1607, 97, 1062, 212], ['hot dog', 97.14048504829408, 539, 304, 380, 232], ['hot dog', 78.39759588241576, 621, 475, 439, 288], ['hot dog', 99.01830554008484, 428, 260, 461, 312], ['hot dog', 89.89700078964233, 167, 54, 507, 324], ['hot dog', 92.76477694511414, 261, 146, 523, 313], ['cup', 73.24539422988893, 1618, 1509, 597, 343], ['hot dog', 72.79598712921144, 567, 479, 454, 347]]","[['diningtable', 60.87541580200195, 852, 637, 1283500, 2.675347229235209], ['hot dog', 97.14048504829408, 421, 306, 34780, 3.0719132935376243], ['hot dog', 78.39759588241576, 548, 363, 22046, 2.987790853388483], ['hot dog', 99.01830554008484, 344, 386, 25032, 3.040304865888926], ['hot dog', 89.89700078964233, 110, 415, 20679, 3.071789461533173], ['hot dog', 92.76477694511414, 203, 418, 24150, 2.8949124049120845], ['cup', 73.24539422988893, 1563, 470, 27686, 2.7657767973552168], ['hot dog', 72.79598712921144, 523, 400, 9416, 2.805375314990339]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 421, screen_y= 306, value= ), value= 1) [0.6581]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 344, screen_y= 386, value= None), value= 3) [1.1152]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 203, screen_y= 418, value= None), value= 4) [1.4995]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 110, screen_y= 415, value= None), value= 6) [1.8826]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 523, screen_y= 400, value= None), value= 7) [2.2774]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 548, screen_y= 363, value= None), value= 5) [2.5908]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 852, screen_y= 637, value= None), value= 0) [3.1209]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1563, screen_y= 470, value= None), value= 2) [3.8412]']","[[421, 306, 0.6581], [344, 386, 1.1152], [203, 418, 1.4995], [110, 415, 1.8826], [523, 400, 2.2774], [548, 363, 2.5908], [852, 637, 3.1209], [1563, 470, 3.8412]]"
000000302823.jpg,"[['bottle', 62.88929581642151, 417, 146, 868, 204], ['bottle', 94.203919172287, 540, 345, 730, 204], ['cup', 67.90066957473755, 394, 146, 823, 270], ['donut', 61.232835054397576, 909, 664, 750, 589], ['donut', 78.51634621620178, 805, 525, 917, 707]]","[['bottle', 62.88929581642151, 281, 536, 179944, 2.755638862706621], ['bottle', 94.203919172287, 442, 467, 102570, 3.1079406792683697], ['cup', 67.90066957473755, 270, 546, 137144, 2.7321213374798257], ['donut', 61.232835054397576, 786, 669, 39445, 2.8138758764444303], ['donut', 78.51634621620178, 665, 812, 58800, 2.9763875108806817]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 442, screen_y= 467, value= ), value= 2) [0.7028]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 281, screen_y= 536, value= None), value= 0) [1.135]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 270, screen_y= 546, value= None), value= 1) [1.4187]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 665, screen_y= 812, value= None), value= 3) [2.0053]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 786, screen_y= 669, value= None), value= 4) [2.4626]']","[[442, 467, 0.7028], [281, 536, 1.135], [270, 546, 1.4187], [665, 812, 2.0053], [786, 669, 2.4626]]"
000000303670.jpg,"[['pizza', 98.94256591796876, 996, 215, 952, 456], ['bottle', 97.97989130020142, 1229, 1070, 665, 224], ['cup', 79.55512404441832, 1524, 1267, 766, 378]]","[['pizza', 98.94256591796876, 605, 704, 387376, 3.2622052017683716], ['bottle', 97.97989130020142, 1149, 444, 70119, 3.0369915065030475], ['cup', 79.55512404441832, 1395, 572, 99716, 3.0125553761793626]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 605, screen_y= 704, value= ), value= 0) [0.7177]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1149, screen_y= 444, value= None), value= 2) [1.3011]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1395, screen_y= 572, value= None), value= 1) [1.9545]']","[[605, 704, 0.7177], [1149, 444, 1.3011], [1395, 572, 1.9545]]"
000000307039.jpg,"[['bottle', 80.37033677101134, 833, 725, 320, 54]]","[['bottle', 80.37033677101134, 779, 187, 28728, 3.0449478608476697]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 779, screen_y= 187, value= ), value= 0) [0.6581]']","[[779, 187, 0.6581]]"
000000307814.jpg,"[['tvmonitor', 87.90253400802612, 1165, 660, 923, 541], ['laptop', 99.93362426757812, 708, 276, 1024, 660], ['bottle', 97.943115234375, 1471, 1378, 952, 669], ['keyboard', 96.76987528800964, 1194, 757, 1011, 939], ['mouse', 99.24882650375366, 1250, 1175, 941, 882]]","[['tvmonitor', 87.90253400802612, 912, 732, 192910, 3.012849913827991], ['laptop', 99.93362426757812, 492, 842, 157248, 3.091646777698789], ['bottle', 97.943115234375, 1424, 810, 26319, 3.238587670051929], ['keyboard', 96.76987528800964, 975, 975, 31464, 3.133874050665548], ['mouse', 99.24882650375366, 1212, 911, 4425, 3.123243958138522]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 492, screen_y= 842, value= ), value= 1) [0.5985]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 912, screen_y= 732, value= None), value= 0) [1.1478]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 975, screen_y= 975, value= None), value= 2) [1.6891]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1212, screen_y= 911, value= None), value= 4) [2.3763]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1424, screen_y= 810, value= None), value= 3) [2.8503]']","[[492, 842, 0.5985], [912, 732, 1.1478], [975, 975, 1.6891], [1212, 911, 2.3763], [1424, 810, 2.8503]]"
000000311087.jpg,"[['knife', 99.31942820549013, 1257, 1149, 409, 29], ['knife', 91.33735895156859, 1369, 1273, 364, 50], ['bottle', 90.92288613319396, 1034, 930, 414, 47], ['knife', 89.34008479118347, 1315, 1179, 443, 36], ['knife', 68.67244243621826, 1465, 1321, 460, 30], ['knife', 99.52202439308168, 1538, 1391, 463, 27], ['cup', 62.33760118484497, 530, 414, 430, 283], ['broccoli', 69.62122917175293, 988, 746, 746, 476]]","[['knife', 99.31942820549013, 1203, 219, 41040, 3.0173439639017565], ['knife', 91.33735895156859, 1321, 207, 30144, 2.987056230325517], ['bottle', 90.92288613319396, 982, 230, 38168, 3.1136755179922124], ['knife', 89.34008479118347, 1247, 239, 55352, 2.905364336451329], ['knife', 68.67244243621826, 1393, 245, 61920, 2.802850187154278], ['knife', 99.52202439308168, 1464, 245, 64092, 3.2099676045150063], ['cup', 62.33760118484497, 472, 356, 17052, 2.7674855771215707], ['broccoli', 69.62122917175293, 867, 611, 65340, 2.8407191954604962]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 472, screen_y= 356, value= ), value= 7) [0.5698]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 867, screen_y= 611, value= None), value= 0) [1.0799]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 982, screen_y= 230, value= None), value= 5) [1.7029]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1203, screen_y= 219, value= None), value= 4) [2.2109]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1247, screen_y= 239, value= None), value= 3) [2.5762]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1321, screen_y= 207, value= None), value= 6) [2.9285]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1393, screen_y= 245, value= None), value= 2) [3.2982]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1464, screen_y= 245, value= None), value= 1) [3.7298]']","[[472, 356, 0.5698], [867, 611, 1.0799], [982, 230, 1.7029], [1203, 219, 2.2109], [1247, 239, 2.5762], [1321, 207, 2.9285], [1393, 245, 3.2982], [1464, 245, 3.7298]]"
000000316269.jpg,"[['banana', 99.7732162475586, 1055, 656, 677, 411], ['bottle', 70.15357613563539, 1430, 1307, 776, 556], ['bottle', 84.88638401031494, 1346, 1154, 997, 546]]","[['banana', 99.7732162475586, 855, 544, 106134, 3.16018248678816], ['bottle', 70.15357613563539, 1368, 666, 27060, 2.747089649086963], ['bottle', 84.88638401031494, 1250, 771, 86592, 3.052080471615245]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 855, screen_y= 544, value= ), value= 0) [0.6546]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1250, screen_y= 771, value= None), value= 1) [1.1553]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1368, screen_y= 666, value= None), value= 2) [1.7017]']","[[855, 544, 0.6546], [1250, 771, 1.1553], [1368, 666, 1.7017]]"
000000316561.jpg,"[['clock', 99.7813045978546, 920, 661, 503, 228], ['cup', 99.6192991733551, 1317, 1108, 572, 358], ['bottle', 99.51512217521669, 412, 151, 721, 197], ['cup', 99.8141348361969, 1326, 1037, 821, 555]]","[['clock', 99.7813045978546, 790, 365, 71225, 3.2523396123592754], ['cup', 99.6192991733551, 1212, 465, 44726, 3.032127004545761], ['bottle', 99.51512217521669, 281, 459, 136764, 3.1176754629777146], ['cup', 99.8141348361969, 1181, 688, 76874, 3.236120634305372]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 281, screen_y= 459, value= ), value= 0) [0.4947]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 790, screen_y= 365, value= None), value= 2) [1.3639]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1212, screen_y= 465, value= None), value= 3) [1.8755]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1181, screen_y= 688, value= None), value= 1) [2.3853]']","[[281, 459, 0.4947], [790, 365, 1.3639], [1212, 465, 1.8755], [1181, 688, 2.3853]]"
000000319696.jpg,"[['microwave', 99.9169647693634, 1007, 101, 748, 232], ['bottle', 97.37237691879272, 1354, 1206, 715, 294]]","[['microwave', 99.9169647693634, 554, 490, 467496, 3.1697392471956842], ['bottle', 97.37237691879272, 1280, 504, 62308, 3.094105601568362]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 554, screen_y= 490, value= ), value= 0) [0.6373]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1280, screen_y= 504, value= None), value= 1) [1.1336]']","[[554, 490, 0.6373], [1280, 504, 1.1336]]"
000000325992.jpg,"[['tvmonitor', 95.32041549682616, 447, 28, 284, 4], ['laptop', 99.91404414176941, 1587, 436, 1015, 160], ['bottle', 84.57372188568115, 293, 146, 701, 324], ['cell phone', 71.607506275177, 502, 339, 669, 502]]","[['tvmonitor', 95.32041549682616, 237, 144, 117320, 3.3048986943865444], ['laptop', 99.91404414176941, 1011, 587, 984105, 2.9894555019631803], ['bottle', 84.57372188568115, 219, 512, 55419, 2.9878862899779297], ['cell phone', 71.607506275177, 420, 585, 27221, 2.704715863223014]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 237, screen_y= 144, value= ), value= 1) [0.6206]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 219, screen_y= 512, value= None), value= 2) [1.2634]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 420, screen_y= 585, value= None), value= 3) [1.5971]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1011, screen_y= 587, value= None), value= 0) [2.0528]']","[[237, 144, 0.6206], [219, 512, 1.2634], [420, 585, 1.5971], [1011, 587, 2.0528]]"
000000326210.jpg,"[['tvmonitor', 97.22302556037904, 969, 601, 574, 203], ['laptop', 99.87643957138063, 852, 422, 834, 464], ['chair', 89.53472375869751, 1559, 1149, 1109, 681], ['cup', 94.84865069389343, 360, 258, 624, 492], ['keyboard', 99.01398420333862, 1165, 870, 761, 590], ['cell phone', 60.94546318054199, 1362, 1257, 532, 485], ['sports ball', 74.5859742164612, 1005, 952, 598, 538], ['mouse', 85.16693711280824, 1233, 1133, 627, 578]]","[['tvmonitor', 97.22302556037904, 785, 388, 136528, 3.1834175009882375], ['laptop', 99.87643957138063, 637, 649, 159100, 2.9525269166352563], ['chair', 89.53472375869751, 1354, 895, 175480, 2.845374595781511], ['cup', 94.84865069389343, 309, 558, 13464, 2.9680196147713462], ['keyboard', 99.01398420333862, 1017, 675, 50445, 3.217078634077181], ['cell phone', 60.94546318054199, 1309, 508, 4935, 2.9386634518668786], ['sports ball', 74.5859742164612, 978, 568, 3180, 2.978550091880226], ['mouse', 85.16693711280824, 1183, 602, 4900, 3.0632316209448325]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 309, screen_y= 558, value= ), value= 4) [0.5875]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 637, screen_y= 649, value= None), value= 1) [1.1783]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 785, screen_y= 388, value= None), value= 2) [1.6393]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 978, screen_y= 568, value= None), value= 7) [2.1517]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1017, screen_y= 675, value= None), value= 3) [2.5471]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1183, screen_y= 602, value= None), value= 6) [3.0886]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1309, screen_y= 508, value= None), value= 5) [3.4966]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1354, screen_y= 895, value= None), value= 0) [4.0143]']","[[309, 558, 0.5875], [637, 649, 1.1783], [785, 388, 1.6393], [978, 568, 2.1517], [1017, 675, 2.5471], [1183, 602, 3.0886], [1309, 508, 3.4966], [1354, 895, 4.0143]]"
000000328838.jpg,"[['bottle', 87.56276965141295, 1567, 1291, 439, 7], ['spoon', 94.28214430809021, 1553, 1094, 701, 616]]","[['bottle', 87.56276965141295, 1429, 223, 119232, 3.0411852962685164], ['spoon', 94.28214430809021, 1323, 658, 39015, 3.0633587231626125]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 1323, screen_y= 658, value= ), value= 1) [0.6587]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1429, screen_y= 223, value= None), value= 0) [1.2486]']","[[1323, 658, 0.6587], [1429, 223, 1.2486]]"
000000332968.jpg,"[['cake', 87.10590600967406, 1173, 815, 914, 415], ['cake', 79.58932518959045, 774, 132, 1061, 637], ['cake', 80.35142421722412, 992, 845, 268, 43], ['cake', 96.84192538261414, 800, 547, 435, 272], ['cake', 79.60169911384583, 1446, 1121, 546, 204]]","[['cake', 87.10590600967406, 994, 664, 178642, 3.1865457872711698], ['cake', 79.58932518959045, 453, 849, 272208, 2.863399080316294], ['cake', 80.35142421722412, 918, 155, 33075, 2.9677772060231473], ['cake', 96.84192538261414, 673, 353, 41239, 3.2154162793112], ['cake', 79.60169911384583, 1283, 375, 111150, 2.8606680525586436]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 673, screen_y= 353, value= ), value= 3) [0.6725]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 918, screen_y= 155, value= None), value= 4) [1.2048]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1283, screen_y= 375, value= None), value= 2) [1.6281]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 994, screen_y= 664, value= None), value= 1) [2.1015]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 453, screen_y= 849, value= None), value= 0) [2.6146]']","[[673, 353, 0.6725], [918, 155, 1.2048], [1283, 375, 1.6281], [994, 664, 2.1015], [453, 849, 2.6146]]"
000000333842.jpg,"[['tvmonitor', 88.61165642738342, 1627, 823, 447, 80], ['tvmonitor', 98.8739848136902, 842, 20, 574, 39], ['keyboard', 99.64926242828369, 1086, 87, 1076, 805], ['teddy bear', 71.14214897155763, 1615, 1413, 573, 281], ['book', 70.56759595870972, 555, 247, 815, 716], ['mouse', 99.60457682609558, 1331, 1058, 845, 725]]","[['tvmonitor', 88.61165642738342, 1225, 263, 295068, 3.1352496533279473], ['tvmonitor', 98.8739848136902, 431, 306, 439770, 3.0374157380057096], ['keyboard', 99.64926242828369, 586, 940, 270729, 3.093971345202847], ['teddy bear', 71.14214897155763, 1514, 427, 58984, 2.964621883631039], ['book', 70.56759595870972, 401, 765, 30492, 2.6810382208210664], ['mouse', 99.60457682609558, 1194, 785, 32760, 3.206891679852856]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 431, screen_y= 306, value= ), value= 0) [0.4371]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 401, screen_y= 765, value= None), value= 5) [0.987]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 586, screen_y= 940, value= None), value= 2) [1.4909]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1194, screen_y= 785, value= None), value= 4) [2.1662]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1514, screen_y= 427, value= None), value= 3) [2.7312]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1225, screen_y= 263, value= None), value= 1) [3.1945]']","[[431, 306, 0.4371], [401, 765, 0.987], [586, 940, 1.4909], [1194, 785, 2.1662], [1514, 427, 2.7312], [1225, 263, 3.1945]]"
000000334470.jpg,"[['cup', 95.95153331756592, 918, 793, 880, 733], ['cup', 86.25364899635315, 673, 511, 934, 763], ['keyboard', 96.16287350654602, 1537, 1233, 1078, 784]]","[['cup', 95.95153331756592, 855, 806, 18375, 3.034782020853665], ['cup', 86.25364899635315, 592, 848, 27702, 3.001901696670917], ['keyboard', 96.16287350654602, 1385, 931, 89376, 2.9766755316302547]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 592, screen_y= 848, value= ), value= 1) [0.5828]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 855, screen_y= 806, value= None), value= 2) [1.0107]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1385, screen_y= 931, value= None), value= 0) [1.6303]']","[[592, 848, 0.5828], [855, 806, 1.0107], [1385, 931, 1.6303]]"
000000336211.jpg,"[['oven', 91.66200757026672, 1617, 48, 1100, 315], ['pizza', 79.8233151435852, 704, 45, 1039, 747]]","[['oven', 91.66200757026672, 832, 707, 1231665, 3.1948091066334037], ['pizza', 79.8233151435852, 374, 893, 192428, 2.9914696987179905]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 374, screen_y= 893, value= ), value= 1) [0.6697]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 832, screen_y= 707, value= None), value= 0) [1.0183]']","[[374, 893, 0.6697], [832, 707, 1.0183]]"
000000339352.jpg,"[['tvmonitor', 99.5509922504425, 1365, 824, 799, 329], ['laptop', 99.8892903327942, 934, 314, 969, 466], ['bottle', 98.33264350891113, 1527, 1423, 873, 535]]","[['tvmonitor', 99.5509922504425, 1094, 564, 254270, 3.126041803576114], ['laptop', 99.8892903327942, 624, 717, 311860, 2.9494310518140496], ['bottle', 98.33264350891113, 1475, 704, 35152, 3.182303011829341]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 624, screen_y= 717, value= ), value= 0) [0.8475]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1094, screen_y= 564, value= None), value= 1) [1.2073]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1475, screen_y= 704, value= None), value= 2) [1.7149]']","[[624, 717, 0.8475], [1094, 564, 1.2073], [1475, 704, 1.7149]]"
000000341437.jpg,"[['cup', 97.03008532524107, 1563, 1171, 1023, 575], ['toothbrush', 96.62972688674928, 1057, 844, 521, 195], ['bottle', 73.95932674407959, 1190, 1037, 903, 411]]","[['cup', 97.03008532524107, 1367, 799, 175616, 3.1375748792318316], ['toothbrush', 96.62972688674928, 950, 358, 69438, 2.928984593566834], ['bottle', 73.95932674407959, 1113, 657, 75276, 2.903642440865385]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 950, screen_y= 358, value= ), value= 2) [0.6504]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1113, screen_y= 657, value= None), value= 1) [1.1158]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1367, screen_y= 799, value= None), value= 0) [1.6016]']","[[950, 358, 0.6504], [1113, 657, 1.1158], [1367, 799, 1.6016]]"
