image,image_data,object_info,actr_data,actr_data_processed
000000298773.jpg,"[['toilet', 90.54664969444276, 1562, 1104, 1097, 538], ['chair', 78.64475846290587, 287, 60, 881, 378]]","[['toilet', 90.54664969444276, 1333, 817, 256022, 3.2159901578335837], ['chair', 78.64475846290587, 173, 629, 114181, 2.905597090648946]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 173, screen_y= 629, value= ), value= 1) [0.6274]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1333, screen_y= 817, value= None), value= 0) [1.0712]']","[[173, 629, 0.6274], [1333, 817, 1.0712]]"
000000300571.jpg,"[['sink', 89.56667184829712, 738, 136, 904, 501], ['bottle', 89.582759141922, 343, 244, 567, 382], ['toilet', 71.57145142555238, 935, 769, 783, 499]]","[['sink', 89.56667184829712, 437, 702, 242606, 3.0763304602222017], ['bottle', 89.582759141922, 293, 474, 18315, 3.0813193577612186], ['toilet', 71.57145142555238, 852, 641, 47144, 2.902507587843695]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 293, screen_y= 474, value= ), value= 2) [0.5302]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 437, screen_y= 702, value= None), value= 0) [1.1138]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 852, screen_y= 641, value= None), value= 1) [1.5192]']","[[293, 474, 0.5302], [437, 702, 1.1138], [852, 641, 1.5192]]"
000000301232.jpg,"[['vase', 60.732245445251465, 1620, 1538, 880, 697], ['cup', 84.24492478370668, 1232, 1138, 882, 750], ['cup', 67.82400012016296, 1244, 1179, 849, 744]]","[['vase', 60.732245445251465, 1579, 788, 15006, 2.574598743861149], ['cup', 84.24492478370668, 1185, 816, 12408, 2.880416539166903], ['cup', 67.82400012016296, 1211, 796, 6825, 2.655869970085587]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 1185, screen_y= 816, value= ), value= 1) [0.8088]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1211, screen_y= 796, value= None), value= 2) [1.1236]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1579, screen_y= 788, value= None), value= 0) [1.6613]']","[[1185, 816, 0.8088], [1211, 796, 1.1236], [1579, 788, 1.6613]]"
000000302055.jpg,"[['diningtable', 60.87541580200195, 1607, 97, 1062, 212], ['hot dog', 97.14048504829408, 539, 304, 380, 232], ['hot dog', 78.39759588241576, 621, 475, 439, 288], ['hot dog', 99.01830554008484, 428, 260, 461, 312], ['hot dog', 89.89700078964233, 167, 54, 507, 324], ['hot dog', 92.76477694511414, 261, 146, 523, 313], ['cup', 73.24539422988893, 1618, 1509, 597, 343], ['hot dog', 72.79598712921144, 567, 479, 454, 347]]","[['diningtable', 60.87541580200195, 852, 637, 1283500, 2.7455419886961527], ['hot dog', 97.14048504829408, 421, 306, 34780, 3.1233650642989477], ['hot dog', 78.39759588241576, 548, 363, 22046, 3.0503629961602616], ['hot dog', 99.01830554008484, 344, 386, 25032, 3.0713980293394254], ['hot dog', 89.89700078964233, 110, 415, 20679, 3.274334996253151], ['hot dog', 92.76477694511414, 203, 418, 24150, 3.016803309625924], ['cup', 73.24539422988893, 1563, 470, 27686, 2.7196941902161558], ['hot dog', 72.79598712921144, 523, 400, 9416, 2.7070055495257535]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 421, screen_y= 306, value= ), value= 1) [0.4792]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 344, screen_y= 386, value= None), value= 3) [1.0126]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 203, screen_y= 418, value= None), value= 4) [1.4196]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 110, screen_y= 415, value= None), value= 6) [1.848]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 523, screen_y= 400, value= None), value= 7) [2.4631]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 548, screen_y= 363, value= None), value= 5) [2.8513]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 852, screen_y= 637, value= None), value= 0) [3.343]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1563, screen_y= 470, value= None), value= 2) [3.9544]']","[[421, 306, 0.4792], [344, 386, 1.0126], [203, 418, 1.4196], [110, 415, 1.848], [523, 400, 2.4631], [548, 363, 2.8513], [852, 637, 3.343], [1563, 470, 3.9544]]"
000000302823.jpg,"[['bottle', 62.88929581642151, 417, 146, 868, 204], ['bottle', 94.203919172287, 540, 345, 730, 204], ['cup', 67.90066957473755, 394, 146, 823, 270], ['donut', 61.232835054397576, 909, 664, 750, 589], ['donut', 78.51634621620178, 805, 525, 917, 707]]","[['bottle', 62.88929581642151, 281, 536, 179944, 2.480996273134079], ['bottle', 94.203919172287, 442, 467, 102570, 2.9994033617244638], ['cup', 67.90066957473755, 270, 546, 137144, 2.7852642673200037], ['donut', 61.232835054397576, 786, 669, 39445, 2.7364126513312748], ['donut', 78.51634621620178, 665, 812, 58800, 2.8544177990570607]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 442, screen_y= 467, value= ), value= 2) [0.7432]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 281, screen_y= 536, value= None), value= 0) [1.157]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 270, screen_y= 546, value= None), value= 1) [1.4759]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 665, screen_y= 812, value= None), value= 3) [1.9395]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 786, screen_y= 669, value= None), value= 4) [2.365]']","[[442, 467, 0.7432], [281, 536, 1.157], [270, 546, 1.4759], [665, 812, 1.9395], [786, 669, 2.365]]"
000000303670.jpg,"[['pizza', 98.94256591796876, 996, 215, 952, 456], ['bottle', 97.97989130020142, 1229, 1070, 665, 224], ['cup', 79.55512404441832, 1524, 1267, 766, 378]]","[['pizza', 98.94256591796876, 605, 704, 387376, 3.130778800641028], ['bottle', 97.97989130020142, 1149, 444, 70119, 3.25328006499636], ['cup', 79.55512404441832, 1395, 572, 99716, 2.882996742351455]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 605, screen_y= 704, value= ), value= 0) [0.8457]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1149, screen_y= 444, value= None), value= 2) [1.4477]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1395, screen_y= 572, value= None), value= 1) [1.8886]']","[[605, 704, 0.8457], [1149, 444, 1.4477], [1395, 572, 1.8886]]"
000000307039.jpg,"[['bottle', 80.37033677101134, 833, 725, 320, 54]]","[['bottle', 80.37033677101134, 779, 187, 28728, 2.926716255895076]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 779, screen_y= 187, value= ), value= 0) [0.5655]']","[[779, 187, 0.5655]]"
000000307814.jpg,"[['tvmonitor', 87.90253400802612, 1165, 660, 923, 541], ['laptop', 99.93362426757812, 708, 276, 1024, 660], ['bottle', 97.943115234375, 1471, 1378, 952, 669], ['keyboard', 96.76987528800964, 1194, 757, 1011, 939], ['mouse', 99.24882650375366, 1250, 1175, 941, 882]]","[['tvmonitor', 87.90253400802612, 912, 732, 192910, 3.065875284565125], ['laptop', 99.93362426757812, 492, 842, 157248, 2.942021510938673], ['bottle', 97.943115234375, 1424, 810, 26319, 3.2817343558936654], ['keyboard', 96.76987528800964, 975, 975, 31464, 3.0876110819983835], ['mouse', 99.24882650375366, 1212, 911, 4425, 3.1389455308311636]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 492, screen_y= 842, value= ), value= 1) [0.7077]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 912, screen_y= 732, value= None), value= 0) [1.1828]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 975, screen_y= 975, value= None), value= 2) [1.6117]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1212, screen_y= 911, value= None), value= 4) [2.0537]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1424, screen_y= 810, value= None), value= 3) [2.4783]']","[[492, 842, 0.7077], [912, 732, 1.1828], [975, 975, 1.6117], [1212, 911, 2.0537], [1424, 810, 2.4783]]"
000000311087.jpg,"[['knife', 99.31942820549013, 1257, 1149, 409, 29], ['knife', 91.33735895156859, 1369, 1273, 364, 50], ['bottle', 90.92288613319396, 1034, 930, 414, 47], ['knife', 89.34008479118347, 1315, 1179, 443, 36], ['knife', 68.67244243621826, 1465, 1321, 460, 30], ['knife', 99.52202439308168, 1538, 1391, 463, 27], ['cup', 62.33760118484497, 530, 414, 430, 283], ['broccoli', 69.62122917175293, 988, 746, 746, 476]]","[['knife', 99.31942820549013, 1203, 219, 41040, 3.1203302545280676], ['knife', 91.33735895156859, 1321, 207, 30144, 3.0067635334018066], ['bottle', 90.92288613319396, 982, 230, 38168, 3.076751719186703], ['knife', 89.34008479118347, 1247, 239, 55352, 2.985078440614298], ['knife', 68.67244243621826, 1393, 245, 61920, 2.6817660926051805], ['knife', 99.52202439308168, 1464, 245, 64092, 3.037652850615953], ['cup', 62.33760118484497, 472, 356, 17052, 2.7331347495056013], ['broccoli', 69.62122917175293, 867, 611, 65340, 2.8386841401361282]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 472, screen_y= 356, value= ), value= 7) [0.6873]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 867, screen_y= 611, value= None), value= 0) [1.2671]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 982, screen_y= 230, value= None), value= 5) [1.782]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1203, screen_y= 219, value= None), value= 4) [2.2898]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1247, screen_y= 239, value= None), value= 3) [2.6169]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1321, screen_y= 207, value= None), value= 6) [3.0075]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1393, screen_y= 245, value= None), value= 2) [3.4314]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1464, screen_y= 245, value= None), value= 1) [3.8428]']","[[472, 356, 0.6873], [867, 611, 1.2671], [982, 230, 1.782], [1203, 219, 2.2898], [1247, 239, 2.6169], [1321, 207, 3.0075], [1393, 245, 3.4314], [1464, 245, 3.8428]]"
000000316269.jpg,"[['banana', 99.7732162475586, 1055, 656, 677, 411], ['bottle', 70.15357613563539, 1430, 1307, 776, 556], ['bottle', 84.88638401031494, 1346, 1154, 997, 546]]","[['banana', 99.7732162475586, 855, 544, 106134, 3.04101668598039], ['bottle', 70.15357613563539, 1368, 666, 27060, 2.637488132906604], ['bottle', 84.88638401031494, 1250, 771, 86592, 2.854877270899745]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 855, screen_y= 544, value= ), value= 0) [0.5141]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1250, screen_y= 771, value= None), value= 1) [1.0102]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1368, screen_y= 666, value= None), value= 2) [1.4695]']","[[855, 544, 0.5141], [1250, 771, 1.0102], [1368, 666, 1.4695]]"
000000316561.jpg,"[['clock', 99.7813045978546, 920, 661, 503, 228], ['cup', 99.6192991733551, 1317, 1108, 572, 358], ['bottle', 99.51512217521669, 412, 151, 721, 197], ['cup', 99.8141348361969, 1326, 1037, 821, 555]]","[['clock', 99.7813045978546, 790, 365, 71225, 2.9967594860118014], ['cup', 99.6192991733551, 1212, 465, 44726, 2.9701976571882343], ['bottle', 99.51512217521669, 281, 459, 136764, 3.046897279249382], ['cup', 99.8141348361969, 1181, 688, 76874, 3.154155041599557]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 281, screen_y= 459, value= ), value= 0) [0.5713]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 790, screen_y= 365, value= None), value= 2) [1.0585]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1212, screen_y= 465, value= None), value= 3) [1.6038]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1181, screen_y= 688, value= None), value= 1) [2.027]']","[[281, 459, 0.5713], [790, 365, 1.0585], [1212, 465, 1.6038], [1181, 688, 2.027]]"
000000319696.jpg,"[['microwave', 99.9169647693634, 1007, 101, 748, 232], ['bottle', 97.37237691879272, 1354, 1206, 715, 294]]","[['microwave', 99.9169647693634, 554, 490, 467496, 3.178664400089324], ['bottle', 97.37237691879272, 1280, 504, 62308, 3.146688278277428]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 554, screen_y= 490, value= ), value= 0) [0.6841]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1280, screen_y= 504, value= None), value= 1) [1.1632]']","[[554, 490, 0.6841], [1280, 504, 1.1632]]"
000000325992.jpg,"[['tvmonitor', 95.32041549682616, 447, 28, 284, 4], ['laptop', 99.91404414176941, 1587, 436, 1015, 160], ['bottle', 84.57372188568115, 293, 146, 701, 324], ['cell phone', 71.607506275177, 502, 339, 669, 502]]","[['tvmonitor', 95.32041549682616, 237, 144, 117320, 3.169165035969787], ['laptop', 99.91404414176941, 1011, 587, 984105, 3.0945439133887906], ['bottle', 84.57372188568115, 219, 512, 55419, 2.9405997001231023], ['cell phone', 71.607506275177, 420, 585, 27221, 2.9200798906245082]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 237, screen_y= 144, value= ), value= 1) [0.4916]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 219, screen_y= 512, value= None), value= 2) [0.9981]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 420, screen_y= 585, value= None), value= 3) [1.3747]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1011, screen_y= 587, value= None), value= 0) [2.1095]']","[[237, 144, 0.4916], [219, 512, 0.9981], [420, 585, 1.3747], [1011, 587, 2.1095]]"
000000326210.jpg,"[['tvmonitor', 97.22302556037904, 969, 601, 574, 203], ['laptop', 99.87643957138063, 852, 422, 834, 464], ['chair', 89.53472375869751, 1559, 1149, 1109, 681], ['cup', 94.84865069389343, 360, 258, 624, 492], ['keyboard', 99.01398420333862, 1165, 870, 761, 590], ['cell phone', 60.94546318054199, 1362, 1257, 532, 485], ['sports ball', 74.5859742164612, 1005, 952, 598, 538], ['mouse', 85.16693711280824, 1233, 1133, 627, 578]]","[['tvmonitor', 97.22302556037904, 785, 388, 136528, 3.1677717255143523], ['laptop', 99.87643957138063, 637, 649, 159100, 3.088114688872739], ['chair', 89.53472375869751, 1354, 895, 175480, 3.1357946272748745], ['cup', 94.84865069389343, 309, 558, 13464, 3.132158642965467], ['keyboard', 99.01398420333862, 1017, 675, 50445, 3.0781165830108175], ['cell phone', 60.94546318054199, 1309, 508, 4935, 2.6273973855313257], ['sports ball', 74.5859742164612, 978, 568, 3180, 2.8663004892986366], ['mouse', 85.16693711280824, 1183, 602, 4900, 2.82375099416512]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 309, screen_y= 558, value= ), value= 4) [0.571]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 637, screen_y= 649, value= None), value= 1) [1.1421]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 785, screen_y= 388, value= None), value= 2) [1.808]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 978, screen_y= 568, value= None), value= 7) [2.3296]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1017, screen_y= 675, value= None), value= 3) [2.7913]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1183, screen_y= 602, value= None), value= 6) [3.2539]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1309, screen_y= 508, value= None), value= 5) [3.7519]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1354, screen_y= 895, value= None), value= 0) [4.3555]']","[[309, 558, 0.571], [637, 649, 1.1421], [785, 388, 1.808], [978, 568, 2.3296], [1017, 675, 2.7913], [1183, 602, 3.2539], [1309, 508, 3.7519], [1354, 895, 4.3555]]"
000000328838.jpg,"[['bottle', 87.56276965141295, 1567, 1291, 439, 7], ['spoon', 94.28214430809021, 1553, 1094, 701, 616]]","[['bottle', 87.56276965141295, 1429, 223, 119232, 3.1402108697928814], ['spoon', 94.28214430809021, 1323, 658, 39015, 3.041278531595009]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 1323, screen_y= 658, value= ), value= 1) [0.6894]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1429, screen_y= 223, value= None), value= 0) [1.0836]']","[[1323, 658, 0.6894], [1429, 223, 1.0836]]"
000000332968.jpg,"[['cake', 87.10590600967406, 1173, 815, 914, 415], ['cake', 79.58932518959045, 774, 132, 1061, 637], ['cake', 80.35142421722412, 992, 845, 268, 43], ['cake', 96.84192538261414, 800, 547, 435, 272], ['cake', 79.60169911384583, 1446, 1121, 546, 204]]","[['cake', 87.10590600967406, 994, 664, 178642, 3.0902598098980336], ['cake', 79.58932518959045, 453, 849, 272208, 3.0409867796613255], ['cake', 80.35142421722412, 918, 155, 33075, 3.010350707407347], ['cake', 96.84192538261414, 673, 353, 41239, 2.9936064926488517], ['cake', 79.60169911384583, 1283, 375, 111150, 2.8304106155393454]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 673, screen_y= 353, value= ), value= 3) [0.5945]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 918, screen_y= 155, value= None), value= 4) [1.1146]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1283, screen_y= 375, value= None), value= 2) [1.5874]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 994, screen_y= 664, value= None), value= 1) [2.0688]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 453, screen_y= 849, value= None), value= 0) [2.6837]']","[[673, 353, 0.5945], [918, 155, 1.1146], [1283, 375, 1.5874], [994, 664, 2.0688], [453, 849, 2.6837]]"
000000333842.jpg,"[['tvmonitor', 88.61165642738342, 1627, 823, 447, 80], ['tvmonitor', 98.8739848136902, 842, 20, 574, 39], ['keyboard', 99.64926242828369, 1086, 87, 1076, 805], ['teddy bear', 71.14214897155763, 1615, 1413, 573, 281], ['book', 70.56759595870972, 555, 247, 815, 716], ['mouse', 99.60457682609558, 1331, 1058, 845, 725]]","[['tvmonitor', 88.61165642738342, 1225, 263, 295068, 2.9097616034277842], ['tvmonitor', 98.8739848136902, 431, 306, 439770, 3.2769640764307413], ['keyboard', 99.64926242828369, 586, 940, 270729, 3.2362143025449033], ['teddy bear', 71.14214897155763, 1514, 427, 58984, 2.848980565552501], ['book', 70.56759595870972, 401, 765, 30492, 2.6508381716556824], ['mouse', 99.60457682609558, 1194, 785, 32760, 3.2112833165794363]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 431, screen_y= 306, value= ), value= 0) [0.5859]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 401, screen_y= 765, value= None), value= 5) [1.1245]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 586, screen_y= 940, value= None), value= 2) [1.81]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1194, screen_y= 785, value= None), value= 4) [2.3579]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1514, screen_y= 427, value= None), value= 3) [2.9458]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1225, screen_y= 263, value= None), value= 1) [3.4394]']","[[431, 306, 0.5859], [401, 765, 1.1245], [586, 940, 1.81], [1194, 785, 2.3579], [1514, 427, 2.9458], [1225, 263, 3.4394]]"
000000334470.jpg,"[['cup', 95.95153331756592, 918, 793, 880, 733], ['cup', 86.25364899635315, 673, 511, 934, 763], ['keyboard', 96.16287350654602, 1537, 1233, 1078, 784]]","[['cup', 95.95153331756592, 855, 806, 18375, 2.9494352362184024], ['cup', 86.25364899635315, 592, 848, 27702, 2.863880097683056], ['keyboard', 96.16287350654602, 1385, 931, 89376, 2.9737136481711444]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 592, screen_y= 848, value= ), value= 1) [0.7626]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 855, screen_y= 806, value= None), value= 2) [1.2028]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1385, screen_y= 931, value= None), value= 0) [1.6607]']","[[592, 848, 0.7626], [855, 806, 1.2028], [1385, 931, 1.6607]]"
000000336211.jpg,"[['oven', 91.66200757026672, 1617, 48, 1100, 315], ['pizza', 79.8233151435852, 704, 45, 1039, 747]]","[['oven', 91.66200757026672, 832, 707, 1231665, 3.092108352067829], ['pizza', 79.8233151435852, 374, 893, 192428, 2.990735730431172]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 374, screen_y= 893, value= ), value= 1) [0.4663]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 832, screen_y= 707, value= None), value= 0) [1.0096]']","[[374, 893, 0.4663], [832, 707, 1.0096]]"
000000339352.jpg,"[['tvmonitor', 99.5509922504425, 1365, 824, 799, 329], ['laptop', 99.8892903327942, 934, 314, 969, 466], ['bottle', 98.33264350891113, 1527, 1423, 873, 535]]","[['tvmonitor', 99.5509922504425, 1094, 564, 254270, 3.2535931012366306], ['laptop', 99.8892903327942, 624, 717, 311860, 3.146320012136553], ['bottle', 98.33264350891113, 1475, 704, 35152, 3.2414123536956643]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 624, screen_y= 717, value= ), value= 0) [0.6909]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1094, screen_y= 564, value= None), value= 1) [1.2416]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1475, screen_y= 704, value= None), value= 2) [1.7445]']","[[624, 717, 0.6909], [1094, 564, 1.2416], [1475, 704, 1.7445]]"
000000341437.jpg,"[['cup', 97.03008532524107, 1563, 1171, 1023, 575], ['toothbrush', 96.62972688674928, 1057, 844, 521, 195], ['bottle', 73.95932674407959, 1190, 1037, 903, 411]]","[['cup', 97.03008532524107, 1367, 799, 175616, 3.081786141785326], ['toothbrush', 96.62972688674928, 950, 358, 69438, 2.913717054622285], ['bottle', 73.95932674407959, 1113, 657, 75276, 2.8974527395730796]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 950, screen_y= 358, value= ), value= 2) [0.6015]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1113, screen_y= 657, value= None), value= 1) [1.2047]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1367, screen_y= 799, value= None), value= 0) [1.6948]']","[[950, 358, 0.6015], [1113, 657, 1.2047], [1367, 799, 1.6948]]"
000000346638.jpg,"[['tvmonitor', 97.53741025924684, 1576, 831, 746, 42], ['keyboard', 95.17765641212463, 1172, 421, 953, 706], ['mouse', 99.294775724411, 723, 343, 1034, 868], ['bottle', 96.70510292053223, 1368, 1141, 1015, 213]]","[['tvmonitor', 97.53741025924684, 1203, 394, 524480, 3.194423590982748], ['keyboard', 95.17765641212463, 796, 829, 185497, 3.121699881230684], ['mouse', 99.294775724411, 533, 951, 63080, 3.375038071884142], ['bottle', 96.70510292053223, 1254, 614, 182054, 3.0169320035048726]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 533, screen_y= 951, value= ), value= 3) [0.6834]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 796, screen_y= 829, value= None), value= 1) [1.172]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1254, screen_y= 614, value= None), value= 2) [1.7609]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1203, screen_y= 394, value= None), value= 0) [2.1207]']","[[533, 951, 0.6834], [796, 829, 1.172], [1254, 614, 1.7609], [1203, 394, 2.1207]]"
000000350270.jpg,"[['broccoli', 77.42431759834291, 852, 330, 650, 448], ['bottle', 83.56202244758606, 472, 316, 421, 64]]","[['broccoli', 77.42431759834291, 591, 549, 105444, 2.8679336340689874], ['bottle', 83.56202244758606, 394, 242, 55692, 3.0209978501616184]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 394, screen_y= 242, value= ), value= 1) [0.4804]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 591, screen_y= 549, value= None), value= 0) [1.0551]']","[[394, 242, 0.4804], [591, 549, 1.0551]]"
000000350953.jpg,"[['tvmonitor', 73.53352308273315, 1628, 1320, 920, 150], ['book', 78.79012227058409, 466, 136, 939, 723], ['keyboard', 97.2680151462555, 1514, 1147, 1107, 898], ['bottle', 90.50515294075012, 537, 417, 790, 481]]","[['tvmonitor', 73.53352308273315, 1474, 535, 237160, 2.7963081056549712], ['book', 78.79012227058409, 301, 831, 71280, 2.9712374070320084], ['keyboard', 97.2680151462555, 1330, 1002, 76703, 3.1269905612315507], ['bottle', 90.50515294075012, 477, 635, 37080, 3.146941295396095]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 477, screen_y= 635, value= ), value= 3) [0.6835]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 301, screen_y= 831, value= None), value= 2) [1.2142]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1330, screen_y= 1002, value= None), value= 1) [1.8161]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1474, screen_y= 535, value= None), value= 0) [2.4081]']","[[477, 635, 0.6835], [301, 831, 1.2142], [1330, 1002, 1.8161], [1474, 535, 2.4081]]"
